run_id,env_name,algorithm,total_steps,learning_rate,epoch,bath_size,buffer_size,gamma,lambda,mean_group_reward,group_cumulative_reward,episode_length,mean_policy_loss,mean_value_loss,mean_entropy,ELO,training_time,efficiency_score
9efdbcf03346_sct-test,SoccerTwos,poca,20000,0.000343269736764694,2,8964,64705,0.99,0.95,-0.2802586555480957,-0.3076923191547394,672.9444274902344,N/A,N/A,3.2957760095596313,1199.652587890625,114.17117738723755,-0.2945668025451306
DESKTOP-R1IDF6L_1,SoccerTwos,poca,960000,0.0003,3,2048,20480,0.99,0.95,-0.09538517422818889,-0.33476364612579346,808.7885306676229,0.01690574640154161,0.0030689599754458122,3.2145625750223794,1195.8472128681753,13467.23175907135,-0.0008499312339874631
DESKTOP-R1IDF6L_10,SoccerTwos,poca,640000,0.0003,3,4096,20480,0.99,0.95,-0.07615977930254303,0.09836667031049728,861.9141731262207,0.011877930562557846,0.0021429578187837314,3.225618503987789,1202.5236725983796,9154.910551309586,-0.0009982810279886164
DESKTOP-R1IDF6L_11,SoccerTwos,poca,420000,0.001,3,2048,20480,0.99,0.95,-0.03583470593358195,0.0,940.1122947515444,0.016609971362509225,0.003079225850151009,3.1849379373151203,1197.630839029948,27806.822581768036,-0.0001546442316228285
DESKTOP-R1IDF6L_12,SoccerTwos,poca,430000,0.001,3,2048,20480,0.99,0.95,-0.033318784521069636,0.15639999508857727,894.7310350994732,0.016522412384419066,0.005118600018441181,3.1938364672106365,1197.6172441755023,27800.901209831238,-0.00014381742923910872
DESKTOP-R1IDF6L_13,SoccerTwos,poca,430000,0.001,3,2048,20480,0.99,0.95,-0.04652095295835373,-0.1818181872367859,822.2990410383358,0.016148967435583472,0.004425249790074304,3.205345713815024,1201.2942614433093,27792.197502851486,-0.00020086624508298343
DESKTOP-R1IDF6L_14,SoccerTwos,poca,430000,0.001,3,2048,20480,0.99,0.95,-0.09217834647008499,0.07896000146865845,803.0100282181141,0.016784119233489037,0.006974894469385618,3.1983709224434786,1193.8533967670642,27786.516070842743,-0.0003980852276769333
DESKTOP-R1IDF6L_15,SoccerTwos,poca,430000,0.001,3,2048,20480,0.99,0.95,-0.11290119545057763,-0.10762666165828705,721.2506571924964,0.015991851780563594,0.007707594343810342,3.18030551422474,1194.321503429878,27780.84646821022,-0.00048767928902283564
DESKTOP-R1IDF6L_16,SoccerTwos,poca,1660000,0.000946501334826711,4,9177,34489,0.99,0.95,-0.08954489564085491,-0.1626909077167511,854.9343618369965,0.007324077492941999,0.004634185779044249,3.2526112708700707,1187.1384010036497,33313.7770049572,-0.0003225508616241155
DESKTOP-R1IDF6L_17,SoccerTwos,poca,700000,0.000946501334826711,4,9177,34489,0.99,0.95,-0.11626751250920019,0.08756363391876221,798.6226728166853,0.014159121151481355,0.0019664756920454757,3.2292958293642315,1200.3380652794472,13038.491500616074,-0.001070070222498115
DESKTOP-R1IDF6L_18,SoccerTwos,poca,2040000,0.000946501334826711,4,9177,34489,0.99,0.95,-0.016750174350568605,0.07272529602050781,283.6586133358525,0.015040071830153465,0.05476647552102804,2.729159240629159,1283.100586544815,33280.45528674126,-6.0396437030385624e-05
DESKTOP-R1IDF6L_19,SoccerTwos,poca,690000,0.000946501334826711,4,9177,34489,0.99,0.95,-0.09504325801263684,0.10054545104503632,852.9516866932745,0.017863982046643894,0.003050499658759994,3.1687580502551533,1201.991995975889,12907.254943609238,-0.0008836263799967372
DESKTOP-R1IDF6L_2,SoccerTwos,poca,950000,0.0003,3,2048,20480,0.99,0.95,-0.07055388631691274,0.0,809.2034902472245,0.01653701509349048,0.002752947615445836,3.1989492115221525,1200.0000785739942,13398.03617310524,-0.0006319184579472045
DESKTOP-R1IDF6L_20,SoccerTwos,poca,1630000,0.000946501334826711,4,9177,34489,0.99,0.95,-0.07811799147123459,-0.3636363744735718,861.7298943455233,0.007167200770022141,0.004006762318830523,3.1702420711517334,1195.8679836107337,33268.25992059708,-0.0002817748508314501
DESKTOP-R1IDF6L_21,SoccerTwos,poca,1580000,0.0007569007976047584,10,3405,63125,0.99,0.95,-0.04395184115082308,-0.14142823219299316,527.8049072072475,0.007778948755003512,0.013840915689278128,3.088011648081526,1233.3078300074528,31451.226357221603,-0.00016769523954946646
DESKTOP-R1IDF6L_22,SoccerTwos,poca,1570000,0.0007569007976047584,10,3405,63125,0.99,0.95,-0.05671494923069314,-0.09090909361839294,876.1737332678144,0.007689296450865056,0.0018724434413733043,3.1628625833304826,1197.0188020405017,31448.11922979355,-0.00021641338415034545
DESKTOP-R1IDF6L_23,SoccerTwos,poca,2030000,0.0007569007976047584,10,3405,63125,0.99,0.95,-0.07507149986418084,-0.20000000298023224,858.3644992471328,0.02078542783856392,0.0061553108535008505,3.184199766572473,1207.3248930431548,31442.287262678146,-0.00028651159848650215
